search_term,ranking_cohort,product_name,category_cluster,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost,sku_pop,brand_pop,med_asp,p25_asp
curd,Premium,Nandini Thick Curd Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,f05fb698-1b4a-4c68-a16a-1dbc018ccb0c,27.820359281437124,Curd,0.1903734,1,0.4791229942390875,2,1,1,121.49141829942802,24.000000000000004
curd,Premium,Amul Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,39943e9a-a149-4b3b-8aab-d7cb81119521,24.00625,Curd,0.09932873,2,0.0008445722212321818,1.5862802274620547,0.5608306613343518,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Heritage Total Curd Pouch| 475.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,6fe48002-44ec-4c37-af80-7034d3fc6db6,28.834355828220858,Curd,0.07749801,3,0.5952414765510216,1.341223800460693,0.36187421964089106,0.2930394890402305,121.49141829942802,24.000000000000004
curd,Premium,Amul Curd Pouch| 900.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,cb1308a4-ab3d-4425-b27d-cd08048bc339,48.0377358490566,Curd,0.054615855,4,1,1.3912744881680417,0.28225103377147626,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Hatsun Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,b87ff0cd-08a4-4d2d-972d-0e458dc67d85,36.1,Curd,0.06019605,5,1,1.290259217251114,0.2645623327366951,0.350218614451425,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Curd Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,06806c10-0b66-4131-8279-ccf912d0758e,37.2710843373494,Curd,0.061556082,6,1,1.3698687326501395,0.3492738312789935,0.4179235025161472,121.49141829942802,24.000000000000004
curd,Premium,Amul Masti Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,3f3d772a-04a4-4236-8dd5-e848d99c459a,33.7939393939394,Curd,0.031858113,7,1,1.1936987645280084,0,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Hatsun Cup Curd| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,6f523e85-b003-44f4-973c-49d125ef0131,24.944444444444443,Curd,0.042458013,8,0.12519341316365307,1.1050655843354276,0,0.35021861445142494,121.49141829942802,24.000000000000004
curd,Premium,Akshayakalpa Organic Curd Pouch| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,75a475ab-2a64-4004-9c60-692cc836ffda,22.96969696969697,Curd,0.16998856,9,0,1.172631847907174,0,0.5754394930239134,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Curd Pouch| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,416e4686-db40-4ccd-b601-910d88fdb8ad,18.70552147239264,Curd,0.02899279,10,0,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Premium,Akshayakalpa Organic Probiotic Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,d13a1bd1-aeaa-4388-9f32-2be8b1815ae7,50.84848484848485,Curd,0.1836119,11,1,1.172631847907174,0,0.5754394930239133,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Set Curd Tub| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,0af6a1a5-373b-4ddb-a661-cefc7f18298e,100.144578313253,Curd,0.04848946,12,1,1.1253770507548442,0,0.41792350251614735,121.49141829942802,24.000000000000004
curd,Premium,Akshayakalpa Artisanal Organic Set Curd Cup| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,0e7d1f54-816e-4461-9f79-a651a41fec02,144.97575757575757,Curd,0.12633996,13,1,1.172631847907174,0,0.5754394930239133,121.49141829942802,24.000000000000004
curd,Premium,Akshayakalpa Amrutha A2 Organic Curd Pouch| 500.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,22c5e201-2f80-43b6-9476-5822b97d4958,65.0060606060606,Curd,0.15584944,14,1,1.172631847907174,0,0.5754394930239134,121.49141829942802,24.000000000000004
curd,Premium,Heritage Total Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,23a90a6f-2dab-4bd1-a911-bfd3ab97648c,94.8780487804878,Curd,0.030489517,15,1,1.0879118467120692,0,0.2930394890402306,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Plain Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,1363a5ff-b43b-439b-a814-a0982e8559de,55.018181818181816,Curd,0.032820355,16,1,1.1253770507548442,0,0.4179235025161472,121.49141829942802,24.000000000000004
curd,Premium,Heritage Total Curd Tub| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,d3e8e9e0-7e0f-4fcd-8725-a6b64409b5ad,45.79141104294479,Curd,0.02454037,17,1,1.0879118467120692,0,0.2930394890402305,121.49141829942802,24.000000000000004
curd,Premium,Godrej Jersey Curd Pouch| 425.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,499acf6d-714c-467a-8ec5-edfb6cf67854,28.937888198757765,Curd,0.012293217,18,0.6068669846089902,1.0228020505558424,0,0.07600683518614111,121.49141829942802,24.000000000000004
curd,Premium,Akshayakalpa Artisanal Organic Set Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,a1f91e85-5ccc-4d8e-921a-b81ca9f8d896,74.80722891566265,Curd,0.08043693,19,1,1.172631847907174,0,0.5754394930239135,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Plain Curd Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,72f7f613-1f5a-4344-b657-4b5eee10868b,32.49693251533742,Curd,0.020538596,20,0.9831026069085935,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Premium,Amul Masti Dahi Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,51c1f355-3a4d-4ae2-a459-048b73108e6f,22.9873417721519,Curd,0.021788986,21,0,1.1936987645280084,0,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Amul Masti Set Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,cf8c88da-d6d3-40af-893c-db15c351513b,94.84848484848484,Curd,0.023979548,22,1,1.1936987645280084,0,0.6456625484266945,121.49141829942802,24.000000000000004
curd,Premium,Sid's Farm Curd Pouch| 450.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,1fac9173-620c-4cd4-96ba-2c39043c29e9,51.515337423312886,Curd,0.02688687,23,1,1.0284702778570542,0,0.0949009261901805,121.49141829942802,24.000000000000004
curd,Premium,Mother Dairy Mishti Doi Cup| 80.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,37060eb0-9096-472e-b057-038dd780971d,19.957055214723926,Curd,0.041386116,24,0,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Premium,Hatsun Cup Curd| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,cad89a81-5551-4d0d-b99a-2809a4623206,49.86335403726708,Curd,0.018451001,25,1,1.1050655843354276,0,0.350218614451425,121.49141829942802,24.000000000000004
curd,Premium,Mother Dairy Classic Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,11aef640-1525-4c3e-bda8-fb72b89225ed,45,Curd,0.018926017,26,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Premium,Country Delight | Ghar Jaisa Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Country Delight,b0e9defa-42c5-44ab-88a1-1d9d2a26bb37,67.7948717948718,Curd,0.047771282,27,1,1.0270001952922787,0,0.09000065097426203,121.49141829942802,24.000000000000004
curd,Premium,Hatsun Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Hatsun,d1469ad2-08a1-426c-bc7f-3073feee548d,100.425,Curd,0.04013013,28,1,1.1050655843354276,0,0.35021861445142494,121.49141829942802,24.000000000000004
curd,Premium,Amul Masti Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,c3c7b54e-83ab-40f0-8ba3-09d8633831bc,47.98765432098765,Curd,0.014161945,29,1,1.1936987645280084,0,0.6456625484266945,121.49141829942802,24.000000000000004
curd,Premium,Heritage Total Curd Pouch| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,06790095-6e9b-4170-be00-9562e169c314,65.01123595505618,Curd,0.012753329,30,1,1.0879118467120692,0,0.29303948904023064,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Mishti Doi Cup| 100.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,8f671df4-6007-4ebf-9ecb-450e70c54801,23.33128834355828,Curd,0.013060315,31,0,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Premium,Desi farms Low Fat Dahi Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,d89c02eb-3c62-44ca-8707-9db3f18025ae,24,Curd,0.007714204,32,0,1.0200093310113048,0,0.0666977700376824,121.49141829942802,24.000000000000004
curd,Premium,Amul High Protein Cup Dahi| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,e90e8c07-553f-4169-9c44-cb468b6b2741,69.59375,Curd,0.031389516,33,1,1.1936987645280084,0,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Godrej Jersey Curd Pouch| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,34cb1ac2-0680-4c50-96ed-9f1480024d28,65.35403726708074,Curd,0.010594464,34,1,1.0228020505558424,0,0.0760068351861411,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Probiotic Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,d26207e4-d61b-473c-9934-a4d47adca6f8,59.717791411042946,Curd,0.030750163,35,1,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Premium,Godrej Jersey Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,ce6fac84-94c2-4a22-b52c-7ba92c8a15d7,92.9192546583851,Curd,0.011731141,36,1,1.0228020505558424,0,0.0760068351861411,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Probiotic Curd Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,fa890e06-e218-445a-9a0d-c42f6c73ecd7,31.68944099378882,Curd,0.010914207,37,0.9014871153367512,1.1253770507548442,0,0.4179235025161473,121.49141829942802,24.000000000000004
curd,Premium,Mother Dairy Mishti Doi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,867c532d-78ee-4b54-a623-fb0f86411a53,74.8159509202454,Curd,0.020834303,38,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Premium,Sids Farm Cow Curd Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,7e56925a-9fda-4ee8-9c34-1e933e0077dc,72.63125,Curd,0.027675277,39,1,1.0284702778570542,0,0.09490092619018053,121.49141829942802,24.000000000000004
curd,Premium,Mother Dairy Thick & Tasty Curd Pouch| 460.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,71080671-b2e5-414c-8f7d-822ae1db046d,35.98026315789474,Curd,0.0057479483,40,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Premium,Sids Farm Buffalo Cup Curd| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,ae7ae4f1-3095-46e7-bc9f-46c846b30bcb,81.32530120481928,Curd,0.033896193,41,1,1.0284702778570542,0,0.09490092619018056,121.49141829942802,24.000000000000004
curd,Premium,Country Delight | Low Fat Dahi Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Country Delight,95fb899f-fe41-4381-b838-ed6ab6b420eb,56.83974358974359,Curd,0.010873473,42,1,1.0270001952922787,0,0.09000065097426206,121.49141829942802,24.000000000000004
curd,Premium,iD Fresh Curd Pouch| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",iD Fresh,94d95b67-8c7a-4934-b027-d485118b0003,47.8125,Curd,0.0077866605,43,1,1,0,0,121.49141829942802,24.000000000000004
curd,Premium,Desi Farms Malai Dahi Cup| 200.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,1a99ac3c-aaf7-4e0b-a822-a373717e27a9,24,Curd,0.00802913,44,0,1.0200093310113048,0,0.06669777003768239,121.49141829942802,24.000000000000004
curd,Premium,Milky Mist Probiotic Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Milky Mist,61ae2733-9ff4-4968-9271-b119c38b37f1,109.96551724137932,Curd,0.008602374,45,1,1.1253770507548442,0,0.41792350251614724,121.49141829942802,24.000000000000004
curd,Premium,Heritage Sampurna A2 Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,6bf52672-9a74-4f97-b3c2-9250f7cce0d8,136.88957055214723,Curd,0.019453686,46,1,1.0879118467120692,0,0.29303948904023064,121.49141829942802,24.000000000000004
curd,Premium,Amul Curd Pouch| 800.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,aa562171-ba45-4878-b38f-e7b9e9d9af04,50,Curd,0.004491401,47,1,1.1936987645280084,0,0.6456625484266943,121.49141829942802,24.000000000000004
curd,Premium,Desi Farms Creamy & Thick Dahi Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,469f147b-c676-47c9-b2da-1e90a421e984,85.96815286624204,Curd,0.0075538554,48,1,1.0200093310113048,0,0.06669777003768237,121.49141829942802,24.000000000000004
curd,Premium,Mother Dairy Thick & Tasty Curd Tub| 1.0 - KILOGRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Mother Dairy,31ddcfa7-0114-4343-9bac-7ae170f23db6,97.89473684210526,Curd,0.005706312,49,1,1.0383762451390086,0,0.127920817130029,121.49141829942802,24.000000000000004
curd,Premium,Desi Farms Low Fat Dahi Cup| 400.0 - GRAM,Grocery & Kitchen,"Dairy, Bread & Eggs",Desi Farms,6b892033-4ec6-476e-900d-51968c7a1d95,38.99363057324841,Curd,0.0049818866,50,1,1.0200093310113048,0,0.06669777003768239,121.49141829942802,24.000000000000004
milk,Premium,Nandini Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,25eb526c-9c26-48cd-95a3-8e4058910f8a,23.911242603550296,Toned Milk,0.19633095,1,0,2,1,1,200.4571652504685,24.000000000000004
milk,Premium,Nandini Standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,0cfdcd21-abb4-4151-bd80-f833942fa524,26.91715976331361,Fresh Cow Milk,0.15241033,2,0.48695536526005717,1.9999885828967658,0.9999836898525226,1,200.4571652504685,24.000000000000004
milk,Premium,Nandini Goodlife Toned UHT Milk (Fino Pouch)| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,b01c94d5-7fa9-4119-b157-5e401def1280,31.012048192771083,Tetra Pack Milk,0.043335374,3,1,1.5890786428238908,0.41296948974841535,1,200.4571652504685,24.000000000000004
milk,Premium,Heritage Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,fdf82a8b-a576-417f-b6df-a40d37e25634,25.952380952380953,Toned Milk,0.07955729,4,0.33200675358733867,1.4754966529129474,0.584381246259625,0.22143260177069976,200.4571652504685,24.000000000000004
milk,Premium,Amul Gold Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,51d55eac-ca29-4532-9b32-9b7d317f346a,32.94642857142857,Toned Milk,0.12954916,5,1,1.447133549086763,0.47786189731648665,0.37543406988407474,200.4571652504685,24.000000000000004
milk,Premium,Amul Taaza Homogenised Toned Milk (Tetra Pack)| 200.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,2a231315-2b07-4de0-af4a-3a4f9c48ad0c,16.012345679012345,Tetra Pack Milk,0.04493563,6,0,1.1126302209652223,0,0.37543406988407463,200.4571652504685,24.000000000000004
milk,Premium,Nandini Good Life Toned UHT Milk (Fino Pouch)| 180.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,17ce1910-171f-4aac-8fcb-86d96d679487,13.981707317073171,Tetra Pack Milk,0.03604963,7,0,1.5448789212807754,0.3498270304011078,1,200.4571652504685,24.000000000000004
milk,Premium,Arokya Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Arokya,edc180a1-cb0b-4824-b10e-1c306f1aacae,26,Toned Milk,0.056433473,8,0.3397887786958155,1.346705993812292,0.4143665634701067,0.1888313312773908,200.4571652504685,24.000000000000004
milk,Premium,Amul Taaza Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,9d447ba5-1d35-46e1-bc64-e932135d026f,27.957831325301203,Toned Milk,0.049551774,9,0.6479860180459455,1.1126302209652223,0,0.37543406988407463,200.4571652504685,24.000000000000004
milk,Premium,Heritage Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,7f99a529-4d3a-41bb-b7d2-cb426f5189b8,34.98203592814371,Toned Milk,0.042955715,10,1,1.06642978053121,0,0.2214326017706998,200.4571652504685,24.000000000000004
milk,Premium,Akshayakalpa Amrutha A2 Pasteurized Organic Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,d3db9200-f330-4c52-996c-e231fcceaed0,44.904761904761905,Fresh Cow Milk,0.3129112,11,1,1.0742605488373962,0,0.2475351627913208,200.4571652504685,24.000000000000004
milk,Premium,Heritage Special Long Life Toned Milk (Pouch)| 450.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Heritage,745ea592-6192-4dfc-8a18-c2396be123a2,31.04268292682927,Toned Milk,0.022978295,12,1,1.06642978053121,0,0.22143260177069976,200.4571652504685,24.000000000000004
milk,Premium,Godrej Jersey Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,ba77f9b3-0525-4ce8-bc4b-a2480419b780,25.09433962264151,Fresh Cow Milk,0.02693672,13,0.18928225557801448,1.0187889642160102,0,0.06262988072003411,200.4571652504685,24.000000000000004
milk,Premium,Akshayakalpa Organic Pasteurized Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,9cd6367f-6ae0-45f4-b529-625ad8b01069,41.91616766467066,Fresh Cow Milk,0.2839928,14,1,1.0742605488373962,0,0.24753516279132073,200.4571652504685,24.000000000000004
milk,Premium,Akshayakalpa Amrutha - A2 Farm Organic Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,0d2d70a4-1469-45a3-b1c4-4ffe692f86ae,52.94478527607362,Toned Milk,0.21518035,15,1,1.0742605488373962,0,0.2475351627913208,200.4571652504685,24.000000000000004
milk,Premium,Arokya Standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Arokya,df9f14b1-156c-4b88-abdd-438419ddc4cf,32.01273885350319,Fresh Cow Milk,0.041173138,16,1,1.0566493993832173,0,0.18883133127739082,200.4571652504685,24.000000000000004
milk,Premium,Godrej Jersey Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Godrej Jersey,d05f0bf0-be17-4f60-8321-9ad4f19f2ba1,33.0188679245283,Toned Milk,0.03347076,17,1,1.0187889642160102,0,0.06262988072003411,200.4571652504685,24.000000000000004
milk,Premium,Sid's Farm Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,1a9e1f6e-3d3c-49b2-bdf0-d34fa11c2054,41.9277108433735,Fresh Cow Milk,0.039815355,18,1,1.031754600960995,0,0.10584866986998312,200.4571652504685,24.000000000000004
milk,Premium,Nandini Goodlife Toned Milk UHT (Tetra Pack Brick)| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,b76a82b8-8c7d-4b3a-aa17-754fa3bfc0d4,67.97604790419162,Tetra Pack Milk,0.014892772,19,1,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Amul Moti - Homogenised Toned Milk (Pouch 90 Days Shelf life)| 450.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,1638f685-befc-478e-95f8-2d92213866e7,29.048484848484847,Tetra Pack Milk,0.021526018,20,0.8104413927149374,1.1126302209652223,0,0.3754340698840747,200.4571652504685,24.000000000000004
milk,Premium,Nandini Goodlife Milk UHT (Pouch Brik)| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,7790e233-c829-422b-bf16-45eefe9b5bd5,35.012121212121215,Tetra Pack Milk,0.022472624,21,1,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Sid's Farm Skim Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,8e686c99-3292-4ee3-b45e-c8a0cb1e6884,32,Fresh Cow Milk,0.022560582,22,1,1.031754600960995,0,0.10584866986998312,200.4571652504685,24.000000000000004
milk,Premium,Nandini Pasteurised Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,07a789cc-1980-4f2d-af40-e20075768cf6,29,Fresh Cow Milk,0.0087578725,23,0.8033499840784254,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Amul Taaza Homogenised Toned Milk (Tetra Pack)| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,84eae511-5edb-4a22-875e-5aa94976c2d6,75,Tetra Pack Milk,0.014933795,24,1,1.1126302209652223,0,0.3754340698840748,200.4571652504685,24.000000000000004
milk,Premium,Sid's Farm A2 Buffalo Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,47951a3c-5f8c-4466-b6b9-cf13b740ddea,59.963855421686745,Fresh Buffalo Milk,0.11087807,25,1,1.031754600960995,0,0.10584866986998312,200.4571652504685,24.000000000000004
milk,Premium,Nandini shubham Pasteurised standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,3a15fd02-3414-46d0-8977-cd4bea20a3f7,27,Fresh Cow Milk,0.020013684,26,0.5,1.3,0,1,200.4571652504685,24.000000000000004
milk,Premium,Sid's Farm Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,a79f8c06-08d8-4b4f-834b-17205aefa4b7,33,Fresh Cow Milk,0.0195963,27,1,1.031754600960995,0,0.10584866986998312,200.4571652504685,24.000000000000004
milk,Premium,Aavin Green Magic Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Aavin,be992603-05e4-40e1-85b8-c7b7883e1965,22,Toned Milk,0.007150775,28,0,1.0080288201268375,0,0.02676273375612463,200.4571652504685,24.000000000000004
milk,Premium,Nandini Pasterurised Homogenised Toned Milk (Blue/White)| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,fa274cc3-5cf6-4fd1-b370-6c6d19d3db32,24,Fresh Cow Milk,0.0060798847,29,0,1,0,0,200.4571652504685,24.000000000000004
milk,Premium,Nandini Special Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Nandini,c6d24935-6bcd-43e6-b980-07557f3102cb,27,Toned Milk,0.0066725914,30,0.5,1,0,0,200.4571652504685,24.000000000000004
milk,Premium,Akshayakalpa - Organic Farm Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Akshayakalpa,7f4ab241-5791-483b-9901-c42a2f781b4e,47,Fresh Cow Milk,0.080298826,31,1,1.0742605488373962,0,0.2475351627913208,200.4571652504685,24.000000000000004
milk,Premium,Amul Lactose Free Milk (Tetra Pack)| 250.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,23037033-b0ab-4109-82b6-30f3a2a2cf84,25.01212121212121,Tetra Pack Milk,0.017289545,32,0.1753509122678861,1.1126302209652223,0,0.37543406988407474,200.4571652504685,24.000000000000004
milk,Premium,Aavin Delite Premium Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Aavin,c960c338-5fd8-4c93-af37-bce2e68e0ad2,22,Fresh Cow Milk,0.004974159,33,0,1.0080288201268375,0,0.02676273375612463,200.4571652504685,24.000000000000004
milk,Premium,Amul Slim 'n' Trim Double Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,df5d1d2f-3f3e-40a9-99ab-0335b671297e,21,Toned Milk,0.0048341523,34,0,1.1126302209652223,0,0.37543406988407474,200.4571652504685,24.000000000000004
milk,Premium,Sid's Farm A2 Buffalo Double Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,Grocery & Kitchen,"Dairy, Bread & Eggs",Sid's Farm,a2390b03-73c7-437d-b9d1-32e3d796772d,44,Fresh Buffalo Milk,0.014957999,35,1,1.031754600960995,0,0.1058486698699831,200.4571652504685,24.000000000000004
milk,Premium,Amul Gold Premium Full Cream Fresh Milk | Bottle| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,3503237c-6beb-4eff-9d9f-72ca917b8814,90,Fresh Cow Milk,0.019810468,36,1,1.1126302209652223,0,0.3754340698840747,200.4571652504685,24.000000000000004
milk,Premium,Amul Gold Homogenised Standardised Milk (Tetra Pack)| 1.0 - LITER,Grocery & Kitchen,"Dairy, Bread & Eggs",Amul,ff393466-31a4-4aba-a51b-a787c39ef57e,80.02994011976048,Tetra Pack Milk,0.021724883,37,1,1.1126302209652223,0,0.37543406988407474,200.4571652504685,24.000000000000004
