search_term,ranking_cohort,product_name,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost
power bank,Entry,Kratos PB03 Stylish Magsafe Powerbank | 22.5w Wired & 15w Wireless Charging | 10000 mAh| 1.0 - PIECE,Electronics & Appliances,Kratos,814dface-5718-4f19-a1e5-34a2e0dc1c22,1385.076923076923,Powerbanks,0.0031135697,40,1,1.030678783513093
power bank,Entry,boAt 20000 mAh Power Bank w/ 2-Way 22.5W Fast Charging & Smart Power Management - PB400 (Martian Red)| 1.0 - PIECE,Electronics & Appliances,boAt,41ea7ac5-1116-4c7e-89ee-6c8458e2aaaa,1699,Powerbanks,0.003069876,41,1,1.2164136880843972
power bank,Entry,"Ambrane 20000 mAh Mini Power Bank with 22.5W Fast Charging, Pocket Size, Triple Output, Type C PD (Input & Output), Li-Polymer, Made in India + Type C Cable (Powerlit XL Lite) - Yellow| 1.0 - PIECE",Electronics & Appliances,Ambrane,4ec144a4-ef01-4087-bdf9-2bff0e5ce0ca,1899.5263157894738,Powerbanks,0.0029556998,42,1,1.2904059296102555
power bank,Entry,boAt 10000 mAh Pocket Size Power Bank w/ 2-Way 22.5W Fast Charging - PB300 Pro (Emerald Green)| 1.0 - PIECE,Electronics & Appliances,boAt,9f2f0dc8-0a51-40fc-af9d-9f25de4d62c8,1389.357142857143,Powerbanks,0.0028264765,43,1,1.2164136880843972
power bank,Entry,boAt (PB400) 20000 mAh Wired Power Bank w/ 2-Way 22.5W Fast Charging & Smart Power Managemen - Burgundy| 1.0 - PIECE,Electronics & Appliances,boAt,50923413-9ec2-48d4-884d-c8b3b4df4d6e,1687.5714285714287,Powerbanks,0.0025881222,44,1,1.2164136880843972
power bank,Entry,boAt Energyshroom PB330 MagnaCharge 10000 mAh Magnetic Wireless Power Bank w/ 15W Wireless Charging (Aqua)| 1.0 - PIECE,Electronics & Appliances,boAt,9cadf8eb-ef0c-4c00-ae64-d3e991b23230,2183.285714285714,Powerbanks,0.0025133013,45,1,1.2164136880843972
power bank,Entry,boat EnergyShroom PB331 MagnaCharge Wireless Powerbank | Wine Red| 1.0 - PIECE,Electronics & Appliances,boAt,f62e8e9a-2323-4c94-9bda-582c9b7e75cd,1599,Powerbanks,0.0024107792,46,1,1.2164136880843972
power bank,Entry,"boAt Energyshroom PB330 MagnaCharge 10000 mAh Magnetic Wireless Power Bank w/ 15W Wireless Charging, Metal Stand,Magnacharge Ring for iPhone and Android Phones w/Wireless Charge - White| 1.0 - PIECE",Electronics & Appliances,boAt,879cd68e-afa6-426b-b57f-4f512eba8514,2192.764705882353,Powerbanks,0.0021187186,47,1,1.216413688084397
power bank,Entry,Portronics Zapcell 10K Power Bank | 10000 mAh | 22.5W Fast Charge | Type-C PD | Compact | Black| 1.0 - PIECE,Electronics & Appliances,Portronics,8012821e-851d-4805-8a8e-0f28347276a9,1249,Powerbanks,0.002096266,48,0.9049237875281955,1.2611791063015079
power bank,Entry,Lifelong Pulse 10000 mAh Fast 22.5W Cable Included Compact Size Power Bank with 4 Input/Output Port| 1.0 - PIECE,Electronics & Appliances,Lifelong,5e95a538-efee-442e-91e5-8ee05e455e3f,1097.9285714285713,Powerbanks,0.001859517,49,0.7461662294631892,1.0737556272113014
power bank,Entry,"Ambrane 85W Fast Charging Powerbank, Power Delivery & Quick Charge (Powerlit Ultra Lite, Black)| 1.0 - PIECE",Electronics & Appliances,Ambrane,3ff6b1b8-dc2a-46f4-83e3-4d8d1512a339,3504.3459119496856,Powerbanks,0.0016607718,50,1,1.2904059296102555
power bank,Entry,"Ambrane Magsafe Wireless 10000Mah Fast Charging Power Bank, Strong Magnet, Micro USB Input, 22.5W Output For Iphone 12 Above, Android & Other Qi Enabled Devices + Magnetic Ring - Black| 1.0 - PIECE",Electronics & Appliances,Ambrane,5e52d299-b9a1-4432-b44a-c63612d72c75,1996.4556213017752,Powerbanks,0.0016125169,51,1,1.2904059296102555
power bank,Entry,URBN 10000 mAh Kick Stand Wireless Magsafe Power Bank (Black)| 1.0 - PIECE,Electronics & Appliances,URBN,d7736a33-3016-48f3-9e73-bab87fc65e78,1900.6964285714287,Powerbanks,0.0014100482,52,1,1.095354034134744
power bank,Entry,"Portronics Luxcell Mini 10K Advanced 10000 mAh Smallest Power Bank with 22.5W Max Output,LED Indicator,Mach USB-A Output,Type C PD Output,Type C Input,Wake Up Button(Yellow)| 1.0 - PIECE",Electronics & Appliances,Portronics,96bda85c-7b3c-47a0-b699-e73364d6b36e,1049,Powerbanks,0.0011787973,53,0.6900263879039548,1.2611791063015079
power bank,Entry,URBN 10000 mAh Kick Stand Wireless Magsafe Power Bank (Blue)| 1.0 - PIECE,Electronics & Appliances,URBN,f1a740fa-d55c-4c3a-aa5b-3a7c56d8886d,1826.4099378881988,Powerbanks,0.0010604641,54,1,1.095354034134744
rice,Entry,Daily Good Sona Masoori Raw Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,bfe98cad-c52c-4c3f-9f99-ee9f0f71118f,69.04494382022472,Rice,0.15207724,1,0.0013385413829680828,1.8862148013601336
rice,Entry,Daawat Rozana Super Basmati Rice | Medium Grain| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,6b78d070-ba4c-459c-9d4d-fe058f71d5cf,79.39759036144578,Rice,0.07855535,2,0.28853623376831045,1.7022063668915213
rice,Entry,Daawat Sona Masoori Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,80a98e31-23f9-48f9-a4a2-42996b275099,68.14814814814815,Rice,0.05934055,3,0,1.5775090564172711
rice,Entry,Daawat Rozana Super Basmati Rice | Medium Grain| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,7851f4a9-cab6-4b75-bae2-bcbc43bf0bdb,329.57575757575756,Rice,0.05524901,4,1,1.5634716906739625
rice,Entry,Daily Good Ponni Steam Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,6d970def-75ae-4e8a-b944-33e4cedaf242,60.26993865030675,Rice,0.051845074,5,0,1.517929449119879
rice,Entry,Shree Akshara Premium Sona Masoori Rice | Steam| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Shree Akshara,eeb16c5d-8a67-48f2-b4de-1794d2bbf484,237.09036144578315,Rice,0.047341015,6,1,1.511040857270737
rice,Entry,Daily Good Sona Masoori Raw Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,95edc2a8-2f28-43e4-871a-2308c0c6c62a,373.04848484848486,Rice,0.044319727,7,1,1.421374177101827
rice,Entry,GTS Original Kolam Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",GTS Original,e48a9dce-f3bb-469f-939e-272eb64752a3,421.5722891566265,Rice,0.04062011,8,1,1.7467744307854804
rice,Entry,Royal Bullet Sona Masuri Steamed Rice| 26.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Royal Bullet,2e3dc1b7-a552-4ea4-a7fc-09e04439b66e,1228.4666666666667,Rice,0.04004661,9,1,1.663367334743329
rice,Entry,Fortune Sona Masoori Regular| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Fortune,28874f1f-f701-49ae-bb2e-66a6f7f4aa60,307.4355828220859,Rice,0.033346813,10,1,1.466857113241709
rice,Entry,India Gate All Rounder Feast Rozzana Basmati Rice | Aged Rice | Fluffy and Non-Sticky| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,7a91e366-3ec1-410b-8d41-83d011eb3a86,87.16265060240964,Rice,0.033108693,11,0.48034600600897953,1.6646452654476225
rice,Entry,Steamed Rice| 1.0 - PIECE,"Atta, Rice, Oil & Dals",Zepto Cafe,6b744fa4-f7e0-4cb9-8b3e-3befcf1ecb2d,105.28787878787878,Rice,0.032890707,12,0.8687071050016055,1
rice,Entry,Daawat Premium Sona Masoori Rice | Medium Grain| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,82e8f251-f6a6-4329-afdf-5a4cfdf636ed,300.830303030303,Rice,0.03227872,13,1,1.540112472285302
rice,Entry,Fortune Sona Masoori Supreme Raw Aged Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Fortune,042bfda1-564b-44a7-b1df-9a968a11333c,331.5060975609756,Rice,0.03208152,14,1,1.4636623124007242
rice,Entry,921 Everyday Long Grain Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",921,96cef6a4-6b36-47d4-83b4-96b0f2e25b10,57.32666666666667,Rice,0.029182311,15,0,1.2218132374283064
rice,Entry,Parry's Bullet Kolam Steam Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Parry's,fdf504dc-2aee-46e7-bbec-4e7c474eb9be,320.2857142857143,Rice,0.029143201,16,1,1.0755499074533013
rice,Entry,Daily Good Dosa Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,66405fbd-3f90-411a-87f2-528f19aec713,48.95757575757576,Rice,0.02760488,17,0,1.5825502593001428
rice,Entry,Daily Good Lachkari Kolam Raw Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,6dc3ca8f-2cf3-4c95-b65b-9e75afdc484e,75.6890243902439,Rice,0.02750754,18,0.19020379725655484,1.4504572052038769
rice,Entry,Daily Good Tamil Ponni Boiled Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,ed6e550a-699a-452b-81e5-c4997cdcb5a1,65.48780487804878,Rice,0.026952587,19,0,1.4482071379979926
rice,Entry,Fortune Rozana Gold Basmati Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Fortune,18e5789f-aab8-4281-8db4-380bb50a1c29,85.52727272727273,Rice,0.026516603,20,0.4414104472708078,1.462327472262011
rice,Entry,Daily Good Kurnool Sona Masoori Steam Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,78595922-d7c1-42d5-b956-8383533cce96,294.075,Rice,0.026422137,21,1,1.1862148013601337
rice,Entry,Shree Akshara Premium Steam Sona Masoori Rice | Polished| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Shree Akshara,74abb8da-390c-4d1a-a820-f9b1b9e68e5a,458.46060606060604,Rice,0.026185296,22,1,1.3892781031501578
rice,Entry,GTS Original Kolam Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",GTS Original,29043823-7e55-4e8d-b2fe-5bdd4cf9c8c0,821.030303030303,Rice,0.025756115,23,1,1.614375998520488
rice,Entry,India Gate All Rounder Everyday Basmati Rice | Aged Rice | Fluffy and Non-Sticky| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,62b069eb-400c-4420-a173-e8f48a13a4b6,332.25,Rice,0.023858523,24,1,1.5183254331364668
rice,Entry,Charminar Long Grain Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Kohinoor,9912456c-2321-492c-a1ab-49474987d97c,303.4727272727273,Rice,0.022644628,25,1,1.2933999231366935
rice,Entry,Daawat Rozana Mini Mogra Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,3f3e18bb-6556-4a3f-9be6-c27897f3f814,284.7621951219512,Rice,0.022388224,26,1,1.2555523285149974
rice,Entry,Parry's Bullet Kolam Steam Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Parry's,89b16b11-7635-4a18-9b7d-c7f15c64fcb3,828.3846153846154,Rice,0.02236651,27,1,1.0755499074533013
rice,Entry,Daily Good Biryani Basmati Rice | Long Grain| 250.0 - GRAM,"Atta, Rice, Oil & Dals",Daily Good,5b110b34-e316-457b-862b-415bfa6b5df0,35.82165605095541,Rice,0.021432275,28,0,1.1862148013601337
rice,Entry,Daily Good Ponni Boiled Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,33e1997e-2d7a-4912-9765-c908b51bc46a,65.56172839506173,Rice,0.019081669,29,0,1.1862148013601337
rice,Entry,India Gate 1 Cup Serves 5 Mini Mogra Basmati Rice | Aged Rice | Smart Choice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,1fff371a-dd7a-4985-8c34-641774ef111b,299.2269938650307,Rice,0.018721212,30,1,1.3
rice,Entry,Daily Good Sona Masoori Steam Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,34376002-1aca-4d43-99ec-d40020007a13,551.0920245398773,Rice,0.017808678,31,1,1.1862148013601337
rice,Entry,India Gate Daily Delight Basmati Rice | Short Grain| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,ac686508-b9e5-45a2-8476-f2de4d7728eb,309.2181818181818,Rice,0.0176472,32,1,1.3
rice,Entry,India Gate All Rounder Feast Rozzana Basmati Rice | Aged Rice | Fluffy and Non-Sticky| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,75118c7a-2b92-441a-995c-ea416b67c05e,412.6,Rice,0.017454477,33,1,1.3
rice,Entry,Shree Akshara Premium Sona Masoori Rice | Raw| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Shree Akshara,38358849-27e1-4b7e-a60d-11091bd10584,292.86503067484665,Rice,0.017432347,34,1,1.115720055844336
rice,Entry,Daily Good Kurnool Sona Masoori Steam Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,806c6b9f-4e47-4d55-b970-4761ef0b784e,529.2848101265823,Rice,0.016582966,35,1,1.1862148013601337
rice,Entry,Daawat Pulav Basmati Rice | Long Grain| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,deb559af-97ec-4725-86e9-ca42cec0dcb5,135.54545454545453,Rice,0.016294472,36,1,1.4876812061132787
rice,Entry,Daawat Rozana Basmati Rice Gold | Medium Grain| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,43e7fb9a-67eb-4447-998f-7853d8aac77c,401.6060606060606,Rice,0.016271729,37,1,1.2555523285149974
rice,Entry,Fortune Rozana Gold Basmati Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Fortune,8188d4ba-20c4-4774-80fa-ccb1e3b6ba4a,376.8719512195122,Rice,0.016269622,38,1,1.1821715388994436
rice,Entry,India Gate Rozzana Lite| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,c60bc536-4aa8-472c-b3dc-59b182e9f45c,79.19277108433735,Rice,0.016064994,39,0.2832264530213284,1.3
rice,Entry,Daily Good Rajbhogam Boiled Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,eaae60a3-62aa-4bdd-bb1a-fcd81b9a7379,65.5031055900621,Rice,0.01590836,40,0,1.1862148013601337
rice,Entry,Daawat Rozana Basmati Rice Gold | Medium Grain| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,abed6972-164e-4af0-b674-41260b3829fe,87.90243902439025,Rice,0.0158326,41,0.49771972815635257,1.2555523285149974
rice,Entry,India Gate Everyday Basmati Rice | Medium Grain| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,392eccaa-a314-4ef2-a681-f6be6b193681,73.16428571428571,Rice,0.015710616,42,0.12046380498107666,1.3
rice,Entry,Daawat Super Basmati Rice | Long Grain| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,e2acbaf7-88ed-4603-bd53-33868c3f1ae0,148.72121212121212,Rice,0.015415922,43,1,1.547318712608708
rice,Entry,921 Rozana Basmati Rice| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",921,2cebc141-7a38-4503-9842-92d933cd375f,65.22929936305732,Rice,0.015320979,44,0,1.2414144073323135
rice,Entry,GTS Original Kolam Rice| 30.0 - KILOGRAM,"Atta, Rice, Oil & Dals",GTS Original,77bfe56c-9477-464d-808f-f278447532c8,2303.060606060606,Rice,0.014571873,45,1,1.5416089426228778
rice,Entry,Daily Good Dosa Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,6e80d7eb-4916-45f7-bf86-06039a80feae,250.1878787878788,Rice,0.014528047,46,1,1.1862148013601337
rice,Entry,Prime Tunga Premium Sona Masoori Rice | Raw| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Prime Tunga,7c99c6ca-5a26-45bc-97d4-8fe5cf6b1e3b,540.2121212121212,Rice,0.014246641,47,1,1.0632635283502996
rice,Entry,Daily Good Sona Masoori Raw Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,35485dd9-898a-49e5-b47c-938fadcc0742,654.4382716049382,Rice,0.014093433,48,1,1.1862148013601337
rice,Entry,Daily Good Sona Masoori Steam Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,0bb3643e-b91d-4883-bce3-a20ac78490ad,298.41269841269843,Rice,0.013765924,49,1,1.1862148013601337
rice,Entry,Prime Tunga Premium Sona Masoori Rice | Raw| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Prime Tunga,8d472d24-db7b-4e17-a518-73b839eb90c5,275.5460122699387,Rice,0.01350012,50,1,1.0632635283502996
rice,Entry,India Gate Flavourful and Fine Dubar Basmati Rice | Long and Slender Grains | Naturally Aged| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,ca22643f-69a5-4e44-88ca-0a13ec97f149,123.01204819277109,Rice,0.012988428,51,1,1.6427334860665683
rice,Entry,Parry's Bullet Kolam Raw Rice| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Parry's,c7275451-666d-49ad-b5e2-15ab590fd544,891.6243386243386,Rice,0.012744906,52,1,1.0755499074533013
rice,Entry,Shree Akshara Premium Sona Masoori Rice | Raw| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Shree Akshara,5b460603-fa05-4514-adcd-aa10ef9ea593,566.939024390244,Rice,0.012709485,53,1,1.115720055844336
rice,Entry,Daily Good Sona Masoori Steam Rice| 26.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,aa683645-861c-4367-bcdf-734d6e4dcd3f,1286.8136645962734,Rice,0.012262413,54,1,1.1862148013601337
rice,Entry,Shree Akshara Sona Masoori Steam Rice| 26.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Shree Akshara,39b3df57-2ef9-40f4-b0b4-d3b7d7195e3b,1184.260606060606,Rice,0.012224762,55,1,1.3285390343728398
rice,Entry,Daawat Sona Masuri Rice | Medium Grain| 10.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daawat,caad985a-d57c-47dd-83c4-4dff71427795,602.0914634146342,Rice,0.0121565685,56,1,1.2555523285149974
rice,Entry,India Gate 1 Cup Serves 5 Mogra Basmati Rice | Aged Rice | Smart Choice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",India Gate,818ba829-7ac3-4294-adbf-6619b55724d3,330.4756097560976,Rice,0.011731314,57,1,1.3
rice,Entry,Parry's Bullet Kolam Raw Rice| 5.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Parry's,ae4c6422-728e-4448-b310-581649a01f91,455.010989010989,Rice,0.011606499,58,1,1.0755499074533013
rice,Entry,Daily Good Kurnool Sona Masoori Steam Rice| 26.0 - KILOGRAM,"Atta, Rice, Oil & Dals",Daily Good,da99eb0b-9d63-48c2-aa7c-ce7116b7640a,1211.4267515923566,Rice,0.011457108,59,1,1.1862148013601337
rice,Entry,24 Mantra Organic Sonamasuri Raw Rice Polished| 1.0 - KILOGRAM,"Atta, Rice, Oil & Dals",24 Mantra,564098ae-9560-4743-8b46-fff95587225d,95.15243902439025,Rice,0.011121431,60,0.6606366666241621,1.0748506187164044
shampoo,Entry,L'Oreal Paris Hyaluronic Moisture Shampoo| 200.0 - MILLILITRE,Hair Care,L'Oreal,476d52a9-ca27-43f3-93b0-d56e4afc9fcc,163.96341463414635,Shampoo,0.06346443,1,0.17169637987574674,1.8751543101458523
shampoo,Entry,Tresemme Keratin Smooth Shampoo| 185.0 - MILLILITRE,Hair Care,TRESemme,70685178-49f4-4ecc-b8ec-57ff730445ae,160.73939393939395,Shampoo,0.042694643,2,0.07966222396418592,1.6584770210530206
shampoo,Entry,Clinic Plus Strong & Long Shampoo with Milk Proteins and Multivitamins| 175.0 - MILLILITRE,Hair Care,Clinic Plus,4c740036-6d9a-4b6a-bffd-6cb33f1c9b13,122.34545454545454,Shampoo,0.03585052,3,0,1.5942501997235186
shampoo,Entry,Head & Shoulders 7in1 Anti-dandruff Shampoo with 7 benefits for Men & Women| 72.0 - MILLILITRE,Hair Care,Head & Shoulders,5b645212-2a14-4141-97e0-ae2662bd954d,77.98496240601504,Shampoo,0.03169506,4,0,1.0815907255824466
shampoo,Entry,Dove Hair Fall Rescue Shampoo| 180.0 - MILLILITRE,Hair Care,Dove,a7d9cca9-f9bf-4c75-b1f8-ad5ebad1c68e,160.24242424242425,Shampoo,0.031095585,5,0.06531153315115971,1.8096178069019044
shampoo,Entry,Head & Shoulders Deep Cleanse Dandruff Shampoo| 72.0 - MILLILITRE,Hair Care,Head & Shoulders,2044aff4-5a1b-4ba0-9313-cf43445ba95d,78.93333333333334,Shampoo,0.029097656,6,0,1.0815907255824466
shampoo,Entry,Patanjali Kesh Kanti Natural Hair Cleanser Shampoo Scalp Cleansers for Soft and Thick Hair| 180.0 - MILLILITRE,Hair Care,PATANJALI,9893bd68-1e1d-47ab-a4c4-257bcef3ec60,80.29268292682927,Shampoo,0.026318572,7,0,1.4064795442070896
shampoo,Entry,Dabur Vatika Naturals Ayurvedic Shampoo with 2X Damage Protection| 340.0 - MILLILITRE,Hair Care,Dabur Hair Care,b89087d0-c98a-4b62-b48e-2893d9f15ec0,137.15337423312883,Shampoo,0.024779107,8,0,1.4074745896277414
shampoo,Entry,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo| 180.0 - MILLILITRE,Hair Care,Head & Shoulders,70d2cb7f-a696-489c-aacc-9b72b750b03c,175.29341317365268,Shampoo,0.023011042,9,0.4813568583105021,1.507176391561966
shampoo,Entry,Sunsilk Radiant Black Shine Shampoo| 180.0 - MILLILITRE,Hair Care,Sunsilk,2746db21-3c75-4bcb-9529-2641898d74fe,146.97005988023952,Shampoo,0.020225318,10,0,1.4808455476715667
shampoo,Entry,L'Oreal Paris Total Repair 5 Repairing Shampoo With Keratin XS For Damaged Hair| 192.5 - MILLILITRE,Hair Care,L'Oreal,f92f073d-b624-4fce-b04b-5cdced8591f0,180.14634146341464,Shampoo,0.02008603,11,0.6079143465465684,1.5327656213788419
shampoo,Entry,L'Oreal Paris Hyaluron Pure 72H Purifying Shampoo For Fresh Scalp & Hydrated Hair| 200.0 - MILLILITRE,Hair Care,L'Oreal,11a93a23-28d6-40ea-b6eb-6d36190f81f4,213.50617283950618,Shampoo,0.019529788,12,1,1.6841493025078156
shampoo,Entry,Clinic Plus Strength & Shine Shampoo With Egg Protein| 175.0 - MILLILITRE,Hair Care,Clinic Plus,cf178e8b-cab9-4adc-83cc-303a2704a0c7,133.62424242424242,Shampoo,0.018749462,13,0,1.4407979248179277
shampoo,Entry,Dove Daily Shine Shampoo| 180.0 - MILLILITRE,Hair Care,Dove,b45fe06f-fd6c-4f9f-acdb-55a7868e9561,160.52121212121213,Shampoo,0.018094053,14,0.07336739210504889,1.6523991248954222
shampoo,Entry,"Pantene Hairscience Hairfall Control Shampoo, Lesser Hair Fall With Vitamin B| 180.0 - MILLILITRE",Hair Care,Pantene,a298bf08-b2df-4e03-b727-ac126d24956f,154.46385542168676,Shampoo,0.017575106,15,0,1.391618971657168
shampoo,Entry,L'Oreal Paris Glycolic Gloss Shampoo | Glycolic Acid for dull hair| 200.0 - MILLILITRE,Hair Care,L'Oreal,4df7a37d-7f2b-4e82-a0fe-7b956a4afea5,189.27672955974842,Shampoo,0.017315075,16,0.8370415534999248,1.6141918387881617
shampoo,Entry,TRESemme Hair Fall Defense Shampoo With Keratin| 180.0 - MILLILITRE,Hair Care,TRESemme,aa82d15d-82f6-49fc-9b20-c3ee4fc04e37,167.95151515151514,Shampoo,0.01714801,17,0.2830702200484698,1.4271240337175828
shampoo,Entry,Meera Hairfall Care Shampoo| 180.0 - MILLILITRE,Hair Care,Meera,97928671-624e-4dc6-9442-0ed65b0e1372,188.75151515151515,Shampoo,0.016364664,18,0.8241639322858095,1.49266286836215
shampoo,Entry,"Indulekha Bringha Shampoo, Proprietary Ayurvedic Medicine for Hair Fall| 100.0 - MILLILITRE",Hair Care,Indulekha,88c0810b-71f9-4bb7-b97c-00e2c2cc5815,122.45454545454545,Shampoo,0.016063735,19,0,1.429860603651135
shampoo,Entry,Vatika Naturals Health Shampoo with Henna & Amla - Power of 7 nourishing herbs| 340.0 - MILLILITRE,Hair Care,Dabur Hair Care,10e16744-698f-4429-866a-f47c887f3601,152.12883435582822,Shampoo,0.015439129,20,0,1.0220437395732773
shampoo,Entry,Scalpe Pro Anti dandruff Shampoo 100ml| 100.0 - MILLILITRE,Hair Care,Scalpe Pro,c23f9ca3-bb6e-4028-b735-8b3e9a9b46f9,174.67469879518072,Shampoo,0.015318197,21,0.46497039718881145,1.803255587900483
shampoo,Entry,Meera Anti Dandruff Shampoo| 180.0 - MILLILITRE,Hair Care,Meera,c6d9e731-d33c-4053-bcfb-92b190166a57,175.5609756097561,Shampoo,0.014761359,22,0.4884252612272609,1.4687746299159297
shampoo,Entry,Tresemme Smooth & Shine Shampoo| 180.0 - MILLILITRE,Hair Care,TRESemme,cf00193d-b0d0-40b2-8556-b424690aa93b,161.04268292682926,Shampoo,0.014631997,23,0.08839833015763271,1.1610119032812447
shampoo,Entry,Khadi Natural Amla And Reetha Hair Cleanser | Promotes Hair Growth And Strenghtens Hair| 210.0 - MILLILITRE,Hair Care,Khadi Naturals,81b6c4bc-b77f-40b6-96a2-2c9b9289dfa3,134.0162162162162,Shampoo,0.014580962,24,0,1.026957389036387
shampoo,Entry,L'Oreal Paris Hyaluron Moisture Shampoo with Hyaluronic Acid for Dry & Dehydrated Hair| 340.0 - MILLILITRE,Hair Care,L'Oreal,3898c8f8-ece2-4b20-908a-1b1a32b0561a,297.29447852760734,Shampoo,0.014403556,25,1,1.6191907568152233
shampoo,Entry,Biotique Ocean Kelp Anti Hair Fall Shampoo| 190.0 - MILLILITRE,Hair Care,Biotique,8459c9ae-8414-4844-a889-c5804fe7cf4a,119.75471698113208,Shampoo,0.013864908,26,0,1.0712201753690385
shampoo,Entry,Dabur Vatika Anti Dandruff Shampoo| 340.0 - MILLILITRE,Hair Care,Dabur Hair Care,8fc5fe36-5631-4aa1-ad1f-550c54a030f6,132.01724137931035,Shampoo,0.013494493,27,0,1.0220437395732773
shampoo,Entry,Head & Shoulders Deep Cleanse Dandruff Shampoo| 180.0 - MILLILITRE,Hair Care,Head & Shoulders,83c1da65-692e-4250-acb3-21d0da4d3c89,200.35714285714286,Shampoo,0.013035139,28,1,1.0815907255824466
shampoo,Entry,Patanjali Kesh Kanti Milk Protein Hair Cleanser Shampoo Scalp Cleansers for Strong Hair| 180.0 - MILLILITRE,Hair Care,PATANJALI,140c4e14-95a9-44e7-b665-ef0ab50afaf3,87.16666666666667,Shampoo,0.012602833,29,0,1.0683982379680268
shampoo,Entry,Mamaearth Rosemary Anti-Hair Fall Shampoo With Rosemary & Methi Dana| 250.0 - MILLILITRE,Hair Care,Mamaearth,81b2fcf0-d64a-4694-b299-9ca9f6b1b70d,263.8536585365854,Shampoo,0.012223271,30,1,1.3982753872412428
shampoo,Entry,Mamaearth Onion Shampoo for Anti Hair Fall & Hair Growth with Onion Oil & Plant Keratin| 250.0 - MILLILITRE,Hair Care,Mamaearth,15260611-7fc2-4bf7-8420-7683a74b51ef,262.855421686747,Shampoo,0.011722532,31,1,1.3978471236948007
